month_start_date,jurisdiction,filings_count,percent_of_historical_average
4/1/2022,Chowan,6,133.33
5/1/2022,Chowan,4,106.67
6/1/2022,Chowan,5,68.97
7/1/2022,Chowan,10,166.67
8/1/2022,Chowan,4,46.51
9/1/2022,Chowan,6,83.33
10/1/2022,Chowan,4,55.56
11/1/2022,Chowan,4,86.96
12/1/2022,Chowan,3,62.5
1/1/2023,Chowan,4,76.19
2/1/2023,Chowan,3,52.17
3/1/2023,Chowan,3,60
4/1/2023,Chowan,4,88.89
5/1/2023,Chowan,4,106.67
6/1/2023,Chowan,10,137.93
1/1/2020,Transylvania,16,98.46
2/1/2020,Transylvania,28,143.59
3/1/2020,Transylvania,7,54.9
4/1/2020,Transylvania,3,19.35
5/1/2020,Transylvania,3,19.67
6/1/2020,Transylvania,4,20.78
7/1/2020,Transylvania,12,92.31
8/1/2020,Transylvania,9,54.88
9/1/2020,Transylvania,3,20.83
10/1/2020,Transylvania,1,7.58
11/1/2020,Transylvania,7,50.72
12/1/2020,Transylvania,4,29.41
1/1/2021,Transylvania,13,80
2/1/2021,Transylvania,5,25.64
3/1/2021,Transylvania,5,39.22
4/1/2021,Transylvania,5,32.26
5/1/2021,Transylvania,8,52.46
6/1/2021,Transylvania,6,31.17
7/1/2021,Transylvania,13,100
8/1/2021,Transylvania,9,54.88
9/1/2021,Transylvania,18,125
10/1/2021,Transylvania,8,60.61
11/1/2021,Transylvania,8,57.97
12/1/2021,Transylvania,6,44.12
1/1/2022,Transylvania,6,36.92
2/1/2022,Transylvania,7,35.9
3/1/2022,Transylvania,14,109.8
4/1/2022,Transylvania,13,83.87
5/1/2022,Transylvania,12,78.69
6/1/2022,Transylvania,15,77.92
7/1/2022,Transylvania,8,61.54
8/1/2022,Transylvania,10,60.98
9/1/2022,Transylvania,14,97.22
10/1/2022,Transylvania,6,45.45
11/1/2022,Transylvania,13,94.2
12/1/2022,Transylvania,7,51.47
1/1/2023,Transylvania,12,73.85
2/1/2023,Transylvania,5,25.64
3/1/2023,Transylvania,13,101.96
4/1/2023,Transylvania,12,77.42
5/1/2023,Transylvania,10,65.57
6/1/2023,Transylvania,9,46.75
1/1/2020,Davie,17,119.3
2/1/2020,Davie,20,123.08
3/1/2020,Davie,9,83.72
4/1/2020,Davie,0,0
5/1/2020,Davie,2,13.56
6/1/2020,Davie,7,39.44
7/1/2020,Davie,9,54.88
8/1/2020,Davie,11,70.51
9/1/2020,Davie,11,59.78
10/1/2020,Davie,10,57.47
11/1/2020,Davie,4,37.04
12/1/2020,Davie,5,39.06
1/1/2021,Davie,4,28.07
2/1/2021,Davie,7,43.08
3/1/2021,Davie,16,148.84
4/1/2021,Davie,5,32.79
5/1/2021,Davie,5,33.9
6/1/2021,Davie,11,61.97
7/1/2021,Davie,11,67.07
8/1/2021,Davie,11,70.51
9/1/2021,Davie,21,114.13
10/1/2021,Davie,20,114.94
11/1/2021,Davie,11,101.85
12/1/2021,Davie,13,101.56
1/1/2022,Davie,20,140.35
2/1/2022,Davie,13,80
3/1/2022,Davie,11,102.33
4/1/2022,Davie,21,137.7
5/1/2022,Davie,18,122.03
6/1/2022,Davie,20,112.68
7/1/2022,Davie,17,103.66
8/1/2022,Davie,25,160.26
9/1/2022,Davie,13,70.65
10/1/2022,Davie,18,103.45
11/1/2022,Davie,18,166.67
12/1/2022,Davie,11,85.94
1/1/2023,Davie,15,105.26
2/1/2023,Davie,7,43.08
3/1/2023,Davie,14,130.23
4/1/2023,Davie,15,98.36
5/1/2023,Davie,14,94.92
6/1/2023,Davie,9,50.7
1/1/2020,Stokes,14,107.69
2/1/2020,Stokes,15,107.14
3/1/2020,Stokes,3,22.64
4/1/2020,Stokes,5,46.51
5/1/2020,Stokes,8,59.26
6/1/2020,Stokes,8,65.31
7/1/2020,Stokes,15,93.75
8/1/2020,Stokes,8,56.34
9/1/2020,Stokes,15,107.14
10/1/2020,Stokes,14,112.9
11/1/2020,Stokes,4,29.85
12/1/2020,Stokes,4,34.48
1/1/2021,Stokes,4,30.77
2/1/2021,Stokes,6,42.86
3/1/2021,Stokes,10,75.47
4/1/2021,Stokes,4,37.21
5/1/2021,Stokes,9,66.67
6/1/2021,Stokes,11,89.8
7/1/2021,Stokes,13,81.25
8/1/2021,Stokes,16,112.68
9/1/2021,Stokes,12,85.71
10/1/2021,Stokes,8,64.52
11/1/2021,Stokes,7,52.24
12/1/2021,Stokes,13,112.07
1/1/2022,Stokes,9,69.23
2/1/2022,Stokes,16,114.29
3/1/2022,Stokes,13,98.11
4/1/2022,Stokes,15,139.53
5/1/2022,Stokes,5,37.04
6/1/2022,Stokes,9,73.47
7/1/2022,Stokes,13,81.25
8/1/2022,Stokes,4,28.17
9/1/2022,Stokes,11,78.57
10/1/2022,Stokes,9,72.58
11/1/2022,Stokes,8,59.7
12/1/2022,Stokes,14,120.69
1/1/2023,Stokes,9,69.23
2/1/2023,Stokes,12,85.71
3/1/2023,Stokes,20,150.94
4/1/2023,Stokes,14,130.23
5/1/2023,Stokes,13,96.3
6/1/2023,Stokes,8,65.31
1/1/2020,Currituck,10,88.89
2/1/2020,Currituck,7,121.74
3/1/2020,Currituck,7,121.74
4/1/2020,Currituck,3,42.86
5/1/2020,Currituck,6,88.89
6/1/2020,Currituck,7,60.87
7/1/2020,Currituck,10,75.76
8/1/2020,Currituck,7,100
9/1/2020,Currituck,3,44.12
10/1/2020,Currituck,4,47.62
11/1/2020,Currituck,7,125
12/1/2020,Currituck,7,102.94
1/1/2021,Currituck,2,17.78
2/1/2021,Currituck,10,173.91
3/1/2021,Currituck,7,121.74
4/1/2021,Currituck,2,28.57
5/1/2021,Currituck,5,74.07
6/1/2021,Currituck,2,17.39
7/1/2021,Currituck,5,37.88
8/1/2021,Currituck,8,114.29
9/1/2021,Currituck,5,73.53
10/1/2021,Currituck,4,47.62
11/1/2021,Currituck,3,53.57
12/1/2021,Currituck,4,58.82
1/1/2022,Currituck,6,53.33
2/1/2022,Currituck,10,173.91
3/1/2022,Currituck,2,34.78
4/1/2022,Currituck,8,114.29
5/1/2022,Currituck,8,118.52
6/1/2022,Currituck,7,60.87
7/1/2022,Currituck,7,53.03
8/1/2022,Currituck,8,114.29
9/1/2022,Currituck,14,205.88
10/1/2022,Currituck,9,107.14
11/1/2022,Currituck,3,53.57
12/1/2022,Currituck,7,102.94
1/1/2023,Currituck,6,53.33
2/1/2023,Currituck,10,173.91
3/1/2023,Currituck,8,139.13
4/1/2023,Currituck,5,71.43
5/1/2023,Currituck,19,281.48
6/1/2023,Currituck,8,69.57
1/1/2020,Greene,8,139.13
2/1/2020,Greene,5,62.5
3/1/2020,Greene,6,82.76
4/1/2020,Greene,1,10.53
5/1/2020,Greene,4,53.33
6/1/2020,Greene,5,58.82
7/1/2020,Greene,9,100
8/1/2020,Greene,8,67.8
9/1/2020,Greene,4,40.82
10/1/2020,Greene,5,53.19
11/1/2020,Greene,2,30.3
12/1/2020,Greene,2,28.57
1/1/2021,Greene,2,34.78
2/1/2021,Greene,2,25
3/1/2021,Greene,6,82.76
4/1/2021,Greene,5,52.63
5/1/2021,Greene,5,66.67
6/1/2021,Greene,3,35.29
7/1/2021,Greene,3,33.33
8/1/2021,Greene,7,59.32
9/1/2021,Greene,3,30.61
10/1/2021,Greene,2,21.28
11/1/2021,Greene,4,60.61
12/1/2021,Greene,8,114.29
1/1/2022,Greene,4,69.57
2/1/2022,Greene,9,112.5
3/1/2022,Greene,5,68.97
4/1/2022,Greene,11,115.79
5/1/2022,Greene,9,120
6/1/2022,Greene,13,152.94
7/1/2022,Greene,12,133.33
8/1/2022,Greene,16,135.59
9/1/2022,Greene,10,102.04
10/1/2022,Greene,7,74.47
11/1/2022,Greene,6,90.91
12/1/2022,Greene,9,128.57
1/1/2023,Greene,9,156.52
2/1/2023,Greene,5,62.5
3/1/2023,Greene,6,82.76
4/1/2023,Greene,12,126.32
5/1/2023,Greene,7,93.33
6/1/2023,Greene,8,94.12
1/1/2020,Montgomery,9,57.14
2/1/2020,Montgomery,21,254.55
3/1/2020,Montgomery,3,33.33
4/1/2020,Montgomery,1,9.09
5/1/2020,Montgomery,5,31.25
6/1/2020,Montgomery,19,133.33
7/1/2020,Montgomery,13,103.17
8/1/2020,Montgomery,12,83.33
9/1/2020,Montgomery,8,56.34
10/1/2020,Montgomery,7,39.33
11/1/2020,Montgomery,7,61.4
12/1/2020,Montgomery,6,50.85
1/1/2021,Montgomery,6,38.1
2/1/2021,Montgomery,2,24.24
3/1/2021,Montgomery,8,88.89
4/1/2021,Montgomery,4,36.36
5/1/2021,Montgomery,10,62.5
6/1/2021,Montgomery,9,63.16
7/1/2021,Montgomery,6,47.62
8/1/2021,Montgomery,9,62.5
9/1/2021,Montgomery,8,56.34
10/1/2021,Montgomery,3,16.85
11/1/2021,Montgomery,7,61.4
12/1/2021,Montgomery,7,59.32
1/1/2022,Montgomery,10,63.49
2/1/2022,Montgomery,6,72.73
3/1/2022,Montgomery,13,144.44
4/1/2022,Montgomery,9,81.82
5/1/2022,Montgomery,21,131.25
6/1/2022,Montgomery,12,84.21
7/1/2022,Montgomery,15,119.05
8/1/2022,Montgomery,19,131.94
9/1/2022,Montgomery,15,105.63
10/1/2022,Montgomery,15,84.27
11/1/2022,Montgomery,10,87.72
12/1/2022,Montgomery,13,110.17
1/1/2023,Montgomery,10,63.49
2/1/2023,Montgomery,11,133.33
3/1/2023,Montgomery,13,144.44
4/1/2023,Montgomery,17,154.55
5/1/2023,Montgomery,17,106.25
6/1/2023,Montgomery,8,56.14
1/1/2020,Clay,1,21.05
2/1/2020,Clay,1,18.18
3/1/2020,Clay,2,42.11
4/1/2020,Clay,2,42.11
5/1/2020,Clay,5,105.26
6/1/2020,Clay,1,23.53
7/1/2020,Clay,7,102.94
8/1/2020,Clay,3,60
9/1/2020,Clay,3,65.22
10/1/2020,Clay,4,100
11/1/2020,Clay,2,62.5
12/1/2020,Clay,1,29.41
1/1/2021,Clay,2,42.11
2/1/2021,Clay,3,54.55
3/1/2021,Clay,5,105.26
4/1/2021,Clay,3,63.16
5/1/2021,Clay,3,63.16
6/1/2021,Clay,3,70.59
7/1/2021,Clay,7,102.94
8/1/2021,Clay,5,100
9/1/2021,Clay,2,43.48
10/1/2021,Clay,1,25
11/1/2021,Clay,3,93.75
12/1/2021,Clay,4,117.65
1/1/2022,Clay,1,21.05
2/1/2022,Clay,5,90.91
3/1/2022,Clay,5,105.26
4/1/2022,Clay,4,84.21
5/1/2022,Clay,7,147.37
6/1/2022,Clay,4,94.12
7/1/2022,Clay,10,147.06
8/1/2022,Clay,7,140
9/1/2022,Clay,5,108.7
10/1/2022,Clay,2,50
11/1/2022,Clay,7,218.75
12/1/2022,Clay,6,176.47
1/1/2023,Clay,3,63.16
2/1/2023,Clay,1,18.18
3/1/2023,Clay,6,126.32
4/1/2023,Clay,2,42.11
5/1/2023,Clay,7,147.37
6/1/2023,Clay,7,164.71
1/1/2020,Graham,5,222.22
2/1/2020,Graham,7,400
3/1/2020,Graham,3,150
4/1/2020,Graham,0,0
5/1/2020,Graham,1,44.44
6/1/2020,Graham,2,61.54
7/1/2020,Graham,1,33.33
8/1/2020,Graham,2,125
9/1/2020,Graham,4,181.82
10/1/2020,Graham,2,76.92
11/1/2020,Graham,3,214.29
12/1/2020,Graham,2,333.33
1/1/2021,Graham,2,88.89
2/1/2021,Graham,1,57.14
3/1/2021,Graham,2,100
4/1/2021,Graham,0,0
5/1/2021,Graham,0,0
6/1/2021,Graham,2,61.54
7/1/2021,Graham,4,133.33
8/1/2021,Graham,10,625
9/1/2021,Graham,3,136.36
10/1/2021,Graham,1,38.46
11/1/2021,Graham,2,142.86
12/1/2021,Graham,1,166.67
1/1/2022,Graham,4,177.78
2/1/2022,Graham,3,171.43
3/1/2022,Graham,2,100
4/1/2022,Graham,3,200
5/1/2022,Graham,6,266.67
6/1/2022,Graham,1,30.77
7/1/2022,Graham,0,0
8/1/2022,Graham,5,312.5
9/1/2022,Graham,4,181.82
10/1/2022,Graham,5,192.31
11/1/2022,Graham,1,71.43
12/1/2022,Graham,1,166.67
1/1/2023,Graham,4,177.78
2/1/2023,Graham,2,114.29
3/1/2023,Graham,1,50
4/1/2023,Graham,7,466.67
5/1/2023,Graham,2,88.89
6/1/2023,Graham,7,215.38
1/1/2020,Mitchell,10,173.91
2/1/2020,Mitchell,4,133.33
3/1/2020,Mitchell,4,84.21
4/1/2020,Mitchell,1,22.22
5/1/2020,Mitchell,0,0
6/1/2020,Mitchell,3,63.16
7/1/2020,Mitchell,7,145.83
8/1/2020,Mitchell,3,53.57
9/1/2020,Mitchell,2,52.63
10/1/2020,Mitchell,4,83.33
11/1/2020,Mitchell,0,0
12/1/2020,Mitchell,3,93.75
1/1/2021,Mitchell,1,17.39
2/1/2021,Mitchell,3,100
3/1/2021,Mitchell,0,0
4/1/2021,Mitchell,6,133.33
5/1/2021,Mitchell,4,72.73
6/1/2021,Mitchell,3,63.16
7/1/2021,Mitchell,6,125
8/1/2021,Mitchell,2,35.71
9/1/2021,Mitchell,3,78.95
10/1/2021,Mitchell,2,41.67
11/1/2021,Mitchell,2,41.67
12/1/2021,Mitchell,2,62.5
1/1/2022,Mitchell,5,86.96
2/1/2022,Mitchell,5,166.67
3/1/2022,Mitchell,11,231.58
4/1/2022,Mitchell,6,133.33
5/1/2022,Mitchell,7,127.27
6/1/2022,Mitchell,0,0
7/1/2022,Mitchell,2,41.67
8/1/2022,Mitchell,8,142.86
9/1/2022,Mitchell,2,52.63
10/1/2022,Mitchell,6,125
11/1/2022,Mitchell,4,83.33
12/1/2022,Mitchell,4,125
1/1/2023,Mitchell,2,34.78
2/1/2023,Mitchell,3,100
3/1/2023,Mitchell,4,84.21
4/1/2023,Mitchell,1,22.22
5/1/2023,Mitchell,1,18.18
6/1/2023,Mitchell,7,147.37
1/1/2020,Dare,16,110.34
2/1/2020,Dare,9,64.29
3/1/2020,Dare,5,42.55
4/1/2020,Dare,3,21.05
5/1/2020,Dare,6,45.28
6/1/2020,Dare,6,53.33
7/1/2020,Dare,15,88.24
8/1/2020,Dare,19,113.1
9/1/2020,Dare,9,66.18
10/1/2020,Dare,10,80.65
11/1/2020,Dare,6,55.56
12/1/2020,Dare,6,38.96
1/1/2021,Dare,4,27.59
2/1/2021,Dare,11,78.57
3/1/2021,Dare,9,76.6
4/1/2021,Dare,9,63.16
5/1/2021,Dare,15,113.21
6/1/2021,Dare,19,168.89
7/1/2021,Dare,14,82.35
8/1/2021,Dare,17,101.19
9/1/2021,Dare,21,154.41
10/1/2021,Dare,14,112.9
11/1/2021,Dare,10,92.59
12/1/2021,Dare,11,71.43
1/1/2022,Dare,9,62.07
2/1/2022,Dare,10,71.43
3/1/2022,Dare,17,144.68
4/1/2022,Dare,5,35.09
5/1/2022,Dare,12,90.57
6/1/2022,Dare,2,17.78
7/1/2022,Dare,10,58.82
8/1/2022,Dare,7,41.67
9/1/2022,Dare,6,44.12
10/1/2022,Dare,6,48.39
11/1/2022,Dare,10,92.59
12/1/2022,Dare,6,38.96
1/1/2023,Dare,9,62.07
2/1/2023,Dare,5,35.71
3/1/2023,Dare,7,59.57
4/1/2023,Dare,8,56.14
5/1/2023,Dare,8,60.38
6/1/2023,Dare,5,44.44
1/1/2020,Bertie,9,75
2/1/2020,Bertie,4,51.61
3/1/2020,Bertie,3,31.58
4/1/2020,Bertie,0,0
5/1/2020,Bertie,1,6.56
6/1/2020,Bertie,8,55.17
7/1/2020,Bertie,7,47.95
8/1/2020,Bertie,9,76.27
9/1/2020,Bertie,10,92.59
10/1/2020,Bertie,11,76.39
11/1/2020,Bertie,8,71.43
12/1/2020,Bertie,0,0
1/1/2021,Bertie,3,25
2/1/2021,Bertie,0,0
3/1/2021,Bertie,9,94.74
4/1/2021,Bertie,6,66.67
5/1/2021,Bertie,6,39.34
6/1/2021,Bertie,5,34.48
7/1/2021,Bertie,5,34.25
8/1/2021,Bertie,3,25.42
9/1/2021,Bertie,4,37.04
10/1/2021,Bertie,10,69.44
11/1/2021,Bertie,5,44.64
12/1/2021,Bertie,3,25.86
1/1/2022,Bertie,7,58.33
2/1/2022,Bertie,4,51.61
3/1/2022,Bertie,8,84.21
4/1/2022,Bertie,11,122.22
5/1/2022,Bertie,10,65.57
6/1/2022,Bertie,8,55.17
7/1/2022,Bertie,12,82.19
8/1/2022,Bertie,6,50.85
9/1/2022,Bertie,9,83.33
10/1/2022,Bertie,7,48.61
11/1/2022,Bertie,8,71.43
12/1/2022,Bertie,12,103.45
1/1/2023,Bertie,8,66.67
2/1/2023,Bertie,8,103.23
3/1/2023,Bertie,14,147.37
4/1/2023,Bertie,8,88.89
5/1/2023,Bertie,6,39.34
6/1/2023,Bertie,5,34.48
1/1/2020,Yancey,1,28.57
2/1/2020,Yancey,6,184.62
3/1/2020,Yancey,1,40
4/1/2020,Yancey,1,22.22
5/1/2020,Yancey,0,0
6/1/2020,Yancey,7,200
7/1/2020,Yancey,3,75
8/1/2020,Yancey,4,105.26
9/1/2020,Yancey,4,90.91
10/1/2020,Yancey,1,26.32
11/1/2020,Yancey,0,0
12/1/2020,Yancey,0,0
1/1/2021,Yancey,1,28.57
2/1/2021,Yancey,2,61.54
3/1/2021,Yancey,1,40
4/1/2021,Yancey,5,111.11
5/1/2021,Yancey,3,75
6/1/2021,Yancey,4,114.29
7/1/2021,Yancey,3,75
8/1/2021,Yancey,4,105.26
9/1/2021,Yancey,0,0
10/1/2021,Yancey,5,131.58
11/1/2021,Yancey,2,83.33
12/1/2021,Yancey,4,166.67
1/1/2022,Yancey,5,142.86
2/1/2022,Yancey,5,153.85
3/1/2022,Yancey,2,80
4/1/2022,Yancey,3,66.67
5/1/2022,Yancey,6,150
6/1/2022,Yancey,7,200
7/1/2022,Yancey,6,150
8/1/2022,Yancey,4,105.26
9/1/2022,Yancey,1,22.73
10/1/2022,Yancey,3,78.95
11/1/2022,Yancey,0,0
12/1/2022,Yancey,3,125
1/1/2023,Yancey,3,85.71
2/1/2023,Yancey,2,61.54
3/1/2023,Yancey,5,200
4/1/2023,Yancey,4,88.89
5/1/2023,Yancey,5,125
6/1/2023,Yancey,4,114.29
1/1/2020,Perquimans,8,145.45
2/1/2020,Perquimans,6,92.31
3/1/2020,Perquimans,5,90.91
4/1/2020,Perquimans,2,38.1
5/1/2020,Perquimans,1,16
6/1/2020,Perquimans,5,117.65
7/1/2020,Perquimans,7,112.9
8/1/2020,Perquimans,3,36.59
9/1/2020,Perquimans,4,48.78
10/1/2020,Perquimans,5,73.53
11/1/2020,Perquimans,3,50
12/1/2020,Perquimans,1,17.24
1/1/2021,Perquimans,0,0
2/1/2021,Perquimans,4,61.54
3/1/2021,Perquimans,1,18.18
4/1/2021,Perquimans,3,57.14
5/1/2021,Perquimans,1,16
6/1/2021,Perquimans,3,70.59
7/1/2021,Perquimans,1,16.13
8/1/2021,Perquimans,3,36.59
9/1/2021,Perquimans,4,48.78
10/1/2021,Perquimans,7,102.94
11/1/2021,Perquimans,2,33.33
12/1/2021,Perquimans,3,51.72
1/1/2022,Perquimans,2,36.36
2/1/2022,Perquimans,2,30.77
3/1/2022,Perquimans,5,90.91
4/1/2022,Perquimans,2,38.1
5/1/2022,Perquimans,8,128
6/1/2022,Perquimans,8,188.24
7/1/2022,Perquimans,3,48.39
8/1/2022,Perquimans,4,48.78
9/1/2022,Perquimans,5,60.98
10/1/2022,Perquimans,9,132.35
11/1/2022,Perquimans,6,100
12/1/2022,Perquimans,6,103.45
1/1/2023,Perquimans,4,72.73
2/1/2023,Perquimans,2,30.77
3/1/2023,Perquimans,3,54.55
4/1/2023,Perquimans,8,152.38
5/1/2023,Perquimans,4,64
6/1/2023,Perquimans,4,94.12
1/1/2020,Macon,12,78.69
2/1/2020,Macon,11,80
3/1/2020,Macon,13,120.93
4/1/2020,Macon,0,0
5/1/2020,Macon,3,20
6/1/2020,Macon,14,78.87
7/1/2020,Macon,18,94.74
8/1/2020,Macon,10,75.76
9/1/2020,Macon,12,105.26
10/1/2020,Macon,9,61.64
11/1/2020,Macon,10,106.38
12/1/2020,Macon,4,39.22
1/1/2021,Macon,9,59.02
2/1/2021,Macon,3,21.82
3/1/2021,Macon,10,93.02
4/1/2021,Macon,11,95.65
5/1/2021,Macon,10,66.67
6/1/2021,Macon,10,56.34
7/1/2021,Macon,16,84.21
8/1/2021,Macon,14,106.06
9/1/2021,Macon,13,114.04
10/1/2021,Macon,17,116.44
11/1/2021,Macon,11,117.02
12/1/2021,Macon,10,98.04
1/1/2022,Macon,16,104.92
2/1/2022,Macon,11,80
3/1/2022,Macon,16,148.84
4/1/2022,Macon,13,113.04
5/1/2022,Macon,7,46.67
6/1/2022,Macon,24,135.21
7/1/2022,Macon,12,63.16
8/1/2022,Macon,19,143.94
9/1/2022,Macon,17,149.12
10/1/2022,Macon,22,150.68
11/1/2022,Macon,13,138.3
12/1/2022,Macon,13,127.45
1/1/2023,Macon,9,59.02
2/1/2023,Macon,9,65.45
3/1/2023,Macon,12,111.63
4/1/2023,Macon,12,104.35
5/1/2023,Macon,14,93.33
6/1/2023,Macon,3,16.9
1/1/2020,Ashe,7,164.71
2/1/2020,Ashe,5,76.92
3/1/2020,Ashe,3,54.55
4/1/2020,Ashe,0,0
5/1/2020,Ashe,3,50
6/1/2020,Ashe,7,96.55
7/1/2020,Ashe,14,159.09
8/1/2020,Ashe,17,242.86
9/1/2020,Ashe,10,116.28
10/1/2020,Ashe,4,58.82
11/1/2020,Ashe,2,37.04
12/1/2020,Ashe,4,117.65
1/1/2021,Ashe,2,47.06
2/1/2021,Ashe,4,61.54
3/1/2021,Ashe,3,54.55
4/1/2021,Ashe,5,71.43
5/1/2021,Ashe,1,16.67
6/1/2021,Ashe,2,27.59
7/1/2021,Ashe,8,90.91
8/1/2021,Ashe,6,85.71
9/1/2021,Ashe,4,46.51
10/1/2021,Ashe,16,235.29
11/1/2021,Ashe,6,111.11
12/1/2021,Ashe,3,88.24
1/1/2022,Ashe,2,47.06
2/1/2022,Ashe,5,76.92
3/1/2022,Ashe,10,181.82
4/1/2022,Ashe,4,57.14
5/1/2022,Ashe,7,116.67
6/1/2022,Ashe,11,151.72
7/1/2022,Ashe,6,68.18
8/1/2022,Ashe,13,185.71
9/1/2022,Ashe,6,69.77
10/1/2022,Ashe,7,102.94
11/1/2022,Ashe,6,111.11
12/1/2022,Ashe,4,117.65
1/1/2023,Ashe,7,164.71
2/1/2023,Ashe,2,30.77
3/1/2023,Ashe,5,90.91
4/1/2023,Ashe,2,28.57
5/1/2023,Ashe,6,100
6/1/2023,Ashe,3,41.38
1/1/2020,Pamlico,1,28.57
2/1/2020,Pamlico,5,200
3/1/2020,Pamlico,2,47.06
4/1/2020,Pamlico,1,44.44
5/1/2020,Pamlico,1,80
6/1/2020,Pamlico,2,66.67
7/1/2020,Pamlico,4,153.85
8/1/2020,Pamlico,3,115.38
9/1/2020,Pamlico,1,35.71
10/1/2020,Pamlico,3,115.38
11/1/2020,Pamlico,0,0
12/1/2020,Pamlico,2,83.33
1/1/2021,Pamlico,1,28.57
2/1/2021,Pamlico,1,40
3/1/2021,Pamlico,1,23.53
4/1/2021,Pamlico,2,88.89
5/1/2021,Pamlico,0,0
6/1/2021,Pamlico,2,66.67
7/1/2021,Pamlico,7,269.23
8/1/2021,Pamlico,2,76.92
9/1/2021,Pamlico,1,35.71
10/1/2021,Pamlico,0,0
11/1/2021,Pamlico,2,90.91
12/1/2021,Pamlico,2,83.33
1/1/2022,Pamlico,5,142.86
2/1/2022,Pamlico,4,160
3/1/2022,Pamlico,5,117.65
4/1/2022,Pamlico,1,44.44
5/1/2022,Pamlico,1,80
6/1/2022,Pamlico,6,200
7/1/2022,Pamlico,4,153.85
8/1/2022,Pamlico,3,115.38
9/1/2022,Pamlico,1,35.71
10/1/2022,Pamlico,2,76.92
11/1/2022,Pamlico,1,45.45
12/1/2022,Pamlico,3,125
1/1/2023,Pamlico,7,200
2/1/2023,Pamlico,1,40
3/1/2023,Pamlico,2,47.06
4/1/2023,Pamlico,1,44.44
5/1/2023,Pamlico,0,0
6/1/2023,Pamlico,3,100
1/1/2020,Avery,3,100
2/1/2020,Avery,2,66.67
3/1/2020,Avery,2,57.14
4/1/2020,Avery,0,0
5/1/2020,Avery,0,0
6/1/2020,Avery,3,109.09
7/1/2020,Avery,5,131.58
8/1/2020,Avery,4,125
9/1/2020,Avery,1,27.78
10/1/2020,Avery,3,83.33
11/1/2020,Avery,2,100
12/1/2020,Avery,0,0
1/1/2021,Avery,1,33.33
2/1/2021,Avery,0,0
3/1/2021,Avery,1,28.57
4/1/2021,Avery,2,61.54
5/1/2021,Avery,7,311.11
6/1/2021,Avery,7,254.55
7/1/2021,Avery,5,131.58
8/1/2021,Avery,2,62.5
9/1/2021,Avery,2,55.56
10/1/2021,Avery,4,111.11
11/1/2021,Avery,5,250
12/1/2021,Avery,2,250
1/1/2022,Avery,4,133.33
2/1/2022,Avery,2,66.67
3/1/2022,Avery,2,57.14
4/1/2022,Avery,1,30.77
5/1/2022,Avery,1,44.44
6/1/2022,Avery,4,145.45
7/1/2022,Avery,3,78.95
8/1/2022,Avery,1,31.25
9/1/2022,Avery,4,111.11
10/1/2022,Avery,0,0
11/1/2022,Avery,1,50
12/1/2022,Avery,2,250
1/1/2023,Avery,2,66.67
2/1/2023,Avery,6,200
3/1/2023,Avery,6,171.43
4/1/2023,Avery,2,61.54
5/1/2023,Avery,3,133.33
6/1/2023,Avery,3,109.09
1/1/2020,Swain,4,88.89
2/1/2020,Swain,2,53.33
3/1/2020,Swain,2,50
4/1/2020,Swain,1,40
5/1/2020,Swain,3,80
6/1/2020,Swain,4,106.67
7/1/2020,Swain,6,250
8/1/2020,Swain,4,250
9/1/2020,Swain,3,107.14
10/1/2020,Swain,3,62.5
11/1/2020,Swain,0,0
12/1/2020,Swain,1,26.32
1/1/2021,Swain,1,22.22
2/1/2021,Swain,3,80
3/1/2021,Swain,2,50
4/1/2021,Swain,4,160
5/1/2021,Swain,3,80
6/1/2021,Swain,1,26.67
7/1/2021,Swain,5,208.33
8/1/2021,Swain,6,375
9/1/2021,Swain,7,250
10/1/2021,Swain,1,20.83
11/1/2021,Swain,4,142.86
12/1/2021,Swain,1,26.32
1/1/2022,Swain,1,22.22
2/1/2022,Swain,5,133.33
3/1/2022,Swain,2,50
4/1/2022,Swain,4,160
5/1/2022,Swain,3,80
6/1/2022,Swain,2,53.33
7/1/2022,Swain,3,125
8/1/2022,Swain,7,437.5
9/1/2022,Swain,5,178.57
10/1/2022,Swain,2,41.67
11/1/2022,Swain,8,285.71
12/1/2022,Swain,3,78.95
1/1/2023,Swain,6,133.33
2/1/2023,Swain,7,186.67
3/1/2023,Swain,4,100
4/1/2023,Swain,0,0
5/1/2023,Swain,2,53.33
6/1/2023,Swain,2,53.33
1/1/2020,Polk,3,75
2/1/2020,Polk,4,145.45
3/1/2020,Polk,3,80
4/1/2020,Polk,1,33.33
5/1/2020,Polk,3,52.17
6/1/2020,Polk,6,100
7/1/2020,Polk,7,129.63
8/1/2020,Polk,2,27.78
9/1/2020,Polk,4,86.96
10/1/2020,Polk,4,90.91
11/1/2020,Polk,3,93.75
12/1/2020,Polk,3,125
1/1/2021,Polk,4,100
2/1/2021,Polk,4,145.45
3/1/2021,Polk,4,106.67
4/1/2021,Polk,1,33.33
5/1/2021,Polk,3,52.17
6/1/2021,Polk,4,66.67
7/1/2021,Polk,5,92.59
8/1/2021,Polk,1,13.89
9/1/2021,Polk,4,86.96
10/1/2021,Polk,0,0
11/1/2021,Polk,7,218.75
12/1/2021,Polk,6,250
1/1/2022,Polk,0,0
2/1/2022,Polk,6,218.18
3/1/2022,Polk,7,186.67
4/1/2022,Polk,4,133.33
